iv,contractType,dayToExpire,strikePrice,spotPrice,RFR,settlePrice
0.335,1,0.333333333,3.149,2.675,0.024654,0.4875
0.346,1,0.329411765,3.149,2.671,0.024654,0.494
0.35,1,0.325490196,3.149,2.706,0.024654,0.4675
0.339,1,0.321568627,3.149,2.694,0.024654,0.4723
0.343,1,0.309803922,3.149,2.694,0.024654,0.4723
0.348,1,0.305882353,3.149,2.743,0.024654,0.4351
0.307,1,0.301960784,3.149,2.73,0.024654,0.4301
0.321,1,0.298039216,3.149,2.739,0.024654,0.4272
0.345,1,0.294117647,3.149,2.738,0.024654,0.436
0.355,1,0.282352941,3.149,2.726,0.024654,0.4476
0.38,1,0.278431373,3.149,2.771,0.024654,0.4218
0.36,1,0.274509804,3.149,2.751,0.024654,0.4285
0.361,1,0.270588235,3.149,2.753,0.024654,0.4269
0.366,1,0.266666667,3.149,2.793,0.024654,0.3978
0.382,1,0.254901961,3.149,2.803,0.024654,0.3944
0.396,1,0.250980392,3.149,2.771,0.024654,0.4222
0.408,1,0.247058824,3.149,2.79,0.024654,0.4121
0.406,1,0.243137255,3.149,2.787,0.024654,0.4125
0.37,1,0.239215686,3.149,2.765,0.024654,0.4148
0.362,1,0.22745098,3.149,2.79,0.024654,0.3906
0.352,1,0.223529412,3.149,2.81,0.024654,0.3713
0.368,1,0.219607843,3.149,2.829,0.024654,0.362
0.315,1,0.215686275,3.149,2.852,0.024654,0.325
0.324,1,0.2,3.149,2.852,0.024654,0.325
0.326,1,0.196078431,3.149,2.852,0.024654,0.325
0.331,1,0.192156863,3.149,2.848,0.024654,0.3289
0.333,1,0.188235294,3.149,2.843,0.024654,0.3324
0.286,1,0.184313725,3.149,2.863,0.024654,0.302
0.318,1,0.17254902,3.149,2.863,0.024654,0.3094
0.331,1,0.168627451,3.149,2.86,0.024654,0.3145
0.33,1,0.164705882,3.149,2.86,0.024654,0.3136
0.352,1,0.160784314,3.149,2.831,0.024654,0.3415
0.326,1,0.156862745,3.149,2.812,0.024654,0.3494
0.313,1,0.145098039,3.149,2.833,0.024654,0.3271
0.291,1,0.141176471,3.149,2.852,0.024654,0.3056
0.281,1,0.137254902,3.149,2.849,0.024654,0.3055
0.3,1,0.133333333,3.149,2.838,0.024654,0.3182
0.369,1,0.129411765,3.149,2.768,0.024654,0.3907
0.362,1,0.117647059,3.149,2.78,0.024654,0.3769
0.382,1,0.11372549,3.149,2.802,0.024654,0.361
0.374,1,0.109803922,3.149,2.792,0.024654,0.367
0.371,1,0.105882353,3.149,2.801,0.024654,0.3579
0.444,1,0.101960784,3.149,2.802,0.024654,0.3695
0.37,1,0.090196078,3.149,2.864,0.024654,0.3005
0.379,1,0.08627451,3.149,2.879,0.024654,0.2887
0.357,1,0.082352941,3.149,2.884,0.024654,0.2792
0.362,1,0.078431373,3.149,2.878,0.024654,0.2839
0.356,1,0.074509804,3.149,2.892,0.024654,0.27
0.406,1,0.062745098,3.149,2.906,0.024654,0.2622
0.357,1,0.058823529,3.149,2.923,0.024654,0.2389
0.353,1,0.054901961,3.149,2.908,0.024654,0.2497
0.496,1,0.050980392,3.149,2.878,0.024654,0.2925
0.517,1,0.047058824,3.149,2.891,0.024654,0.2824
0.175,1,0.768627451,3.247,2.947,0.024654,0.2983
0.175,1,0.764705882,3.247,2.937,0.024654,0.3055
0.174,1,0.760784314,3.247,3,0.024654,0.2615
0.161,1,0.749019608,3.247,2.993,0.024654,0.2554
0.155,1,0.745098039,3.247,3.025,0.024654,0.2298
0.153,1,0.741176471,3.247,3.017,0.024654,0.2329
0.156,1,0.737254902,3.247,3.01,0.024654,0.24
0.148,1,0.733333333,3.247,3.005,0.024654,0.2375
0.148,1,0.721568627,3.247,2.979,0.024654,0.2553
0.143,1,0.717647059,3.247,2.988,0.024654,0.2452
0.148,1,0.71372549,3.247,2.981,0.024654,0.2538
0.149,1,0.709803922,3.247,3.002,0.024654,0.2393
0.151,1,0.705882353,3.247,3.009,0.024654,0.2361
0.161,1,0.694117647,3.247,3.051,0.024654,0.2163
0.164,1,0.690196078,3.247,3.058,0.024654,0.2145
0.164,1,0.682352941,3.247,3.081,0.024654,0.1998
0.168,1,0.678431373,3.247,3.068,0.024654,0.2107
0.172,1,0.666666667,3.247,3.05,0.024654,0.2244
0.177,1,0.662745098,3.247,3.062,0.024654,0.2213
0.176,1,0.658823529,3.247,3.033,0.024654,0.2385
0.177,1,0.654901961,3.247,3.057,0.024654,0.2238
0.175,1,0.650980392,3.247,3.061,0.024654,0.2195
0.17,1,0.639215686,3.247,3.08,0.024654,0.2036
0.167,1,0.635294118,3.247,3.076,0.024654,0.2036
0.167,1,0.631372549,3.247,3.046,0.024654,0.2216
0.159,1,0.62745098,3.247,3.037,0.024654,0.2217
0.157,1,0.623529412,3.247,3.042,0.024654,0.2168
0.161,1,0.611764706,3.247,3.058,0.024654,0.2085
0.167,1,0.607843137,3.247,3.007,0.024654,0.2469
0.167,1,0.603921569,3.247,3.006,0.024654,0.2472
0.179,1,0.6,3.247,2.925,0.024654,0.3139
0.396,1,0.556862745,3.247,2.707,0.024654,0.5979
0.278,1,0.552941176,3.247,2.785,0.024654,0.4741
0.269,1,0.549019608,3.247,2.801,0.024654,0.4567
0.24,1,0.545098039,3.247,2.842,0.024654,0.4099
0.268,1,0.541176471,3.247,2.841,0.024654,0.4258
0.256,1,0.529411765,3.247,2.839,0.024654,0.4198
0.23,1,0.525490196,3.247,2.87,0.024654,0.3821
0.24,1,0.521568627,3.247,2.884,0.024654,0.3768
0.232,1,0.517647059,3.247,2.869,0.024654,0.3834
0.231,1,0.51372549,3.247,2.885,0.024654,0.3709
0.226,1,0.501960784,3.247,2.94,0.024654,0.3271
0.222,1,0.498039216,3.247,2.913,0.024654,0.3438
0.22,1,0.494117647,3.247,2.913,0.024654,0.3429
0.22,1,0.490196078,3.247,2.967,0.024654,0.3031
0.216,1,0.48627451,3.247,2.958,0.024654,0.3073
0.254,1,0.474509804,3.247,2.924,0.024654,0.3524
0.241,1,0.470588235,3.247,2.899,0.024654,0.363
0.226,1,0.466666667,3.247,2.894,0.024654,0.359
0.235,1,0.462745098,3.247,2.898,0.024654,0.36
0.247,1,0.458823529,3.247,2.814,0.024654,0.4313
0.216,1,0.447058824,3.247,2.899,0.024654,0.3491
0.218,1,0.443137255,3.247,2.907,0.024654,0.3437
0.241,1,0.439215686,3.247,2.939,0.024654,0.3313
0.212,1,0.435294118,3.247,3.004,0.024654,0.2691
0.213,1,0.431372549,3.247,2.951,0.024654,0.3074
0.275,1,0.419607843,3.247,2.861,0.024654,0.4051
0.26,1,0.415686275,3.247,2.911,0.024654,0.3598
0.252,1,0.411764706,3.247,2.874,0.024654,0.3835
0.317,1,0.407843137,3.247,2.836,0.024654,0.4432
0.385,1,0.403921569,3.247,2.796,0.024654,0.5057
0.401,1,0.392156863,3.247,2.687,0.024654,0.5924
0.368,1,0.388235294,3.247,2.675,0.024654,0.588
0.339,1,0.384313725,3.247,2.617,0.024654,0.6258
0.456,1,0.380392157,3.247,2.564,0.024654,0.709
0.43,1,0.376470588,3.247,2.624,0.024654,0.651
0.432,1,0.364705882,3.247,2.553,0.024654,0.7076
0.384,1,0.360784314,3.247,2.627,0.024654,0.63
0.403,1,0.356862745,3.247,2.687,0.024654,0.588
0.37,1,0.352941176,3.247,2.677,0.024654,0.5832
0.393,1,0.349019608,3.247,2.692,0.024654,0.5789
0.381,1,0.337254902,3.247,2.68,0.024654,0.5827
0.344,1,0.333333333,3.247,2.675,0.024654,0.5746
0.343,1,0.329411765,3.247,2.671,0.024654,0.5773
0.379,1,0.325490196,3.247,2.706,0.024654,0.5597
0.377,1,0.321568627,3.247,2.694,0.024654,0.5683
0.382,1,0.309803922,3.247,2.694,0.024654,0.5683
0.356,1,0.305882353,3.247,2.743,0.024654,0.5193
0.352,1,0.301960784,3.247,2.73,0.024654,0.528
0.333,1,0.298039216,3.247,2.739,0.024654,0.5141
0.349,1,0.294117647,3.247,2.738,0.024654,0.5195
0.386,1,0.282352941,3.247,2.726,0.024654,0.5398
0.425,1,0.278431373,3.247,2.771,0.024654,0.5173
0.405,1,0.274509804,3.247,2.751,0.024654,0.5248
0.404,1,0.270588235,3.247,2.753,0.024654,0.5223
0.406,1,0.266666667,3.247,2.793,0.024654,0.4911
0.431,1,0.254901961,3.247,2.803,0.024654,0.4903
0.439,1,0.250980392,3.247,2.771,0.024654,0.5164
0.455,1,0.247058824,3.247,2.79,0.024654,0.5069
0.442,1,0.243137255,3.247,2.787,0.024654,0.5033
0.414,1,0.239215686,3.247,2.765,0.024654,0.5101
0.409,1,0.22745098,3.247,2.79,0.024654,0.4861
0.4,1,0.223529412,3.247,2.81,0.024654,0.4666
0.407,1,0.219607843,3.247,2.829,0.024654,0.4534
0.362,1,0.215686275,3.247,2.852,0.024654,0.4199
0.372,1,0.2,3.247,2.852,0.024654,0.4199
0.375,1,0.196078431,3.247,2.852,0.024654,0.4199
0.376,1,0.192156863,3.247,2.848,0.024654,0.4226
0.382,1,0.188235294,3.247,2.843,0.024654,0.4274
0.349,1,0.184313725,3.247,2.863,0.024654,0.4013
0.37,1,0.17254902,3.247,2.863,0.024654,0.4046
0.394,1,0.168627451,3.247,2.86,0.024654,0.4128
0.384,1,0.164705882,3.247,2.86,0.024654,0.409
0.394,1,0.160784314,3.247,2.831,0.024654,0.4345
0.351,1,0.156862745,3.247,2.812,0.024654,0.4405
0.315,1,0.145098039,3.247,2.833,0.024654,0.4141
0.346,1,0.141176471,3.247,2.852,0.024654,0.4024
0.336,1,0.137254902,3.247,2.849,0.024654,0.4025
0.343,1,0.133333333,3.247,2.838,0.024654,0.413
0.421,1,0.129411765,3.247,2.768,0.024654,0.4872
0.436,1,0.117647059,3.247,2.78,0.024654,0.4766
0.442,1,0.11372549,3.247,2.802,0.024654,0.4577
0.469,1,0.109803922,3.247,2.792,0.024654,0.4698
0.468,1,0.105882353,3.247,2.801,0.024654,0.4607
0.49,1,0.101960784,3.247,2.802,0.024654,0.4625
0.475,1,0.090196078,3.247,2.864,0.024654,0.4033
0.423,1,0.08627451,3.247,2.879,0.024654,0.3804
0.43,1,0.082352941,3.247,2.884,0.024654,0.376
0.406,1,0.078431373,3.247,2.878,0.024654,0.3767
0.449,1,0.074509804,3.247,2.892,0.024654,0.3694
0.446,1,0.062745098,3.247,2.906,0.024654,0.3524
0.465,1,0.058823529,3.247,2.923,0.024654,0.3386
0.44,1,0.054901961,3.247,2.908,0.024654,0.3471
0.614,1,0.050980392,3.247,2.878,0.024654,0.3922
0.55,1,0.047058824,3.247,2.891,0.024654,0.3706
0.188,1,0.768627451,3.345,2.947,0.024654,0.3818
0.189,1,0.764705882,3.345,2.937,0.024654,0.3902
0.185,1,0.760784314,3.345,3,0.024654,0.3402
0.173,1,0.749019608,3.345,2.993,0.024654,0.3365
0.153,1,0.745098039,3.345,3.025,0.024654,0.2988
0.161,1,0.741176471,3.345,3.017,0.024654,0.3101
0.158,1,0.737254902,3.345,3.01,0.024654,0.3134
0.149,1,0.733333333,3.345,3.005,0.024654,0.3115
0.153,1,0.721568627,3.345,2.979,0.024654,0.3342
0.149,1,0.717647059,3.345,2.988,0.024654,0.3249
0.152,1,0.71372549,3.345,2.981,0.024654,0.3326
0.158,1,0.709803922,3.345,3.002,0.024654,0.3194
0.156,1,0.705882353,3.345,3.009,0.024654,0.3127
0.164,1,0.694117647,3.345,3.051,0.024654,0.2873
0.168,1,0.690196078,3.345,3.058,0.024654,0.2851
0.167,1,0.682352941,3.345,3.081,0.024654,0.2682
0.17,1,0.678431373,3.345,3.068,0.024654,0.2795
0.176,1,0.666666667,3.345,3.05,0.024654,0.296
0.181,1,0.662745098,3.345,3.062,0.024654,0.2913
0.182,1,0.658823529,3.345,3.033,0.024654,0.3118
0.182,1,0.654901961,3.345,3.057,0.024654,0.2946
0.179,1,0.650980392,3.345,3.061,0.024654,0.2897
0.173,1,0.639215686,3.345,3.08,0.024654,0.2723
0.174,1,0.635294118,3.345,3.076,0.024654,0.275
0.171,1,0.631372549,3.345,3.046,0.024654,0.2947
0.17,1,0.62745098,3.345,3.037,0.024654,0.3006
0.159,1,0.623529412,3.345,3.042,0.024654,0.2897
0.165,1,0.611764706,3.345,3.058,0.024654,0.2811
0.168,1,0.607843137,3.345,3.007,0.024654,0.3219
0.16,1,0.603921569,3.345,3.006,0.024654,0.3181
0.184,1,0.6,3.345,2.925,0.024654,0.3961
0.44,1,0.556862745,3.345,2.707,0.024654,0.7
0.285,1,0.552941176,3.345,2.785,0.024654,0.5582
0.281,1,0.549019608,3.345,2.801,0.024654,0.543
0.252,1,0.545098039,3.345,2.842,0.024654,0.4958
0.269,1,0.541176471,3.345,2.841,0.024654,0.505
0.292,1,0.529411765,3.345,2.839,0.024654,0.5174
0.259,1,0.525490196,3.345,2.87,0.024654,0.476
0.26,1,0.521568627,3.345,2.884,0.024654,0.4655
0.265,1,0.517647059,3.345,2.869,0.024654,0.4797
0.249,1,0.51372549,3.345,2.885,0.024654,0.4586
0.246,1,0.501960784,3.345,2.94,0.024654,0.414
0.235,1,0.498039216,3.345,2.913,0.024654,0.4291
0.232,1,0.494117647,3.345,2.913,0.024654,0.4275
0.233,1,0.490196078,3.345,2.967,0.024654,0.3857
0.238,1,0.48627451,3.345,2.958,0.024654,0.395
0.259,1,0.474509804,3.345,2.924,0.024654,0.4312
0.247,1,0.470588235,3.345,2.899,0.024654,0.4449
0.249,1,0.466666667,3.345,2.894,0.024654,0.4494
0.25,1,0.462745098,3.345,2.898,0.024654,0.4465
0.257,1,0.458823529,3.345,2.814,0.024654,0.5189
0.219,1,0.447058824,3.345,2.899,0.024654,0.4321
0.239,1,0.443137255,3.345,2.907,0.024654,0.4335
0.252,1,0.439215686,3.345,2.939,0.024654,0.4139
0.216,1,0.435294118,3.345,3.004,0.024654,0.3458
0.227,1,0.431372549,3.345,2.951,0.024654,0.3923
0.303,1,0.419607843,3.345,2.861,0.024654,0.4972
0.264,1,0.415686275,3.345,2.911,0.024654,0.4399
0.254,1,0.411764706,3.345,2.874,0.024654,0.4656
0.304,1,0.407843137,3.345,2.836,0.024654,0.5168
0.382,1,0.403921569,3.345,2.796,0.024654,0.5819
0.403,1,0.392156863,3.345,2.687,0.024654,0.675
0.401,1,0.388235294,3.345,2.675,0.024654,0.6837
0.43,1,0.384313725,3.345,2.617,0.024654,0.7412
0.519,1,0.380392157,3.345,2.564,0.024654,0.8161
0.421,1,0.376470588,3.345,2.624,0.024654,0.7317
0.517,1,0.364705882,3.345,2.553,0.024654,0.8214
0.536,1,0.360784314,3.345,2.627,0.024654,0.7695
0.414,1,0.356862745,3.345,2.687,0.024654,0.6749
0.421,1,0.352941176,3.345,2.677,0.024654,0.6849
0.414,1,0.349019608,3.345,2.692,0.024654,0.6699
0.404,1,0.337254902,3.345,2.68,0.024654,0.675
0.411,1,0.333333333,3.345,2.675,0.024654,0.681
0.401,1,0.329411765,3.345,2.671,0.024654,0.6809
0.382,1,0.325490196,3.345,2.706,0.024654,0.645
0.358,1,0.321568627,3.345,2.694,0.024654,0.6482
0.361,1,0.309803922,3.345,2.694,0.024654,0.6482
0.39,1,0.305882353,3.345,2.743,0.024654,0.6143
0.354,1,0.301960784,3.345,2.73,0.024654,0.6143
0.361,1,0.298039216,3.345,2.739,0.024654,0.6083
0.325,1,0.294117647,3.345,2.738,0.024654,0.5997
0.43,1,0.282352941,3.345,2.726,0.024654,0.6378
0.475,1,0.278431373,3.345,2.771,0.024654,0.6162
0.45,1,0.274509804,3.345,2.751,0.024654,0.6226
0.467,1,0.270588235,3.345,2.753,0.024654,0.6257
0.448,1,0.266666667,3.345,2.793,0.024654,0.5869
0.466,1,0.254901961,3.345,2.803,0.024654,0.5827
0.515,1,0.250980392,3.345,2.771,0.024654,0.6234
0.518,1,0.247058824,3.345,2.79,0.024654,0.6089
0.507,1,0.243137255,3.345,2.787,0.024654,0.6063
0.466,1,0.239215686,3.345,2.765,0.024654,0.6089
0.454,1,0.22745098,3.345,2.79,0.024654,0.5826
0.446,1,0.223529412,3.345,2.81,0.024654,0.563
0.462,1,0.219607843,3.345,2.829,0.024654,0.5519
0.413,1,0.215686275,3.345,2.852,0.024654,0.5174
0.424,1,0.2,3.345,2.852,0.024654,0.5174
0.428,1,0.196078431,3.345,2.852,0.024654,0.5174
0.412,1,0.192156863,3.345,2.848,0.024654,0.5155
0.429,1,0.188235294,3.345,2.843,0.024654,0.5233
0.416,1,0.184313725,3.345,2.863,0.024654,0.5027
0.421,1,0.17254902,3.345,2.863,0.024654,0.5012
0.454,1,0.168627451,3.345,2.86,0.024654,0.5113
0.436,1,0.164705882,3.345,2.86,0.024654,0.5056
0.45,1,0.160784314,3.345,2.831,0.024654,0.5323
0.447,1,0.156862745,3.345,2.812,0.024654,0.5468
0.415,1,0.145098039,3.345,2.833,0.024654,0.5199
0.399,1,0.141176471,3.345,2.852,0.024654,0.4997
0.395,1,0.137254902,3.345,2.849,0.024654,0.501
0.396,1,0.133333333,3.345,2.838,0.024654,0.5105
0.489,1,0.129411765,3.345,2.768,0.024654,0.5868
0.514,1,0.117647059,3.345,2.78,0.024654,0.5774
0.528,1,0.11372549,3.345,2.802,0.024654,0.5595
0.556,1,0.109803922,3.345,2.792,0.024654,0.5716
0.536,1,0.105882353,3.345,2.801,0.024654,0.5592
0.582,1,0.101960784,3.345,2.802,0.024654,0.5646
0.51,1,0.090196078,3.345,2.864,0.024654,0.4951
0.518,1,0.08627451,3.345,2.879,0.024654,0.4819
0.504,1,0.082352941,3.345,2.884,0.024654,0.474
0.483,1,0.078431373,3.345,2.878,0.024654,0.4752
0.491,1,0.074509804,3.345,2.892,0.024654,0.4626
0.516,1,0.062745098,3.345,2.906,0.024654,0.4489
0.5,1,0.058823529,3.345,2.923,0.024654,0.4305
0.56,1,0.054901961,3.345,2.908,0.024654,0.4487
0.726,1,0.050980392,3.345,2.878,0.024654,0.4921
0.67,1,0.047058824,3.345,2.891,0.024654,0.4712
0.146,0,0.768627451,3.444,2.947,0.024654,0.0167
0.147,0,0.764705882,3.444,2.937,0.024654,0.0158
0.15,0,0.760784314,3.444,3,0.024654,0.0252
0.154,0,0.749019608,3.444,2.993,0.024654,0.0257
0.159,0,0.745098039,3.444,3.025,0.024654,0.0337
0.167,0,0.741176471,3.444,3.017,0.024654,0.0364
0.175,0,0.737254902,3.444,3.01,0.024654,0.0397
0.178,0,0.733333333,3.444,3.005,0.024654,0.0402
0.17,0,0.721568627,3.444,2.979,0.024654,0.0299
0.169,0,0.717647059,3.444,2.988,0.024654,0.0303
0.172,0,0.71372549,3.444,2.981,0.024654,0.0305
0.172,0,0.709803922,3.444,3.002,0.024654,0.034
0.174,0,0.705882353,3.444,3.009,0.024654,0.0363
0.177,0,0.694117647,3.444,3.051,0.024654,0.0454
0.179,0,0.690196078,3.444,3.058,0.024654,0.0476
0.182,0,0.682352941,3.444,3.081,0.024654,0.0544
0.185,0,0.678431373,3.444,3.068,0.024654,0.0528
0.193,0,0.666666667,3.444,3.05,0.024654,0.0526
0.195,0,0.662745098,3.444,3.062,0.024654,0.0566
0.194,0,0.658823529,3.444,3.033,0.024654,0.0481
0.19,0,0.654901961,3.444,3.057,0.024654,0.051
0.19,0,0.650980392,3.444,3.061,0.024654,0.0515
0.188,0,0.639215686,3.444,3.08,0.024654,0.0531
0.187,0,0.635294118,3.444,3.076,0.024654,0.0515
0.188,0,0.631372549,3.444,3.046,0.024654,0.0446
0.181,0,0.62745098,3.444,3.037,0.024654,0.0383
0.183,0,0.623529412,3.444,3.042,0.024654,0.0399
0.183,0,0.611764706,3.444,3.058,0.024654,0.042
0.193,0,0.607843137,3.444,3.007,0.024654,0.0372
0.191,0,0.603921569,3.444,3.006,0.024654,0.0354
0.209,0,0.6,3.444,2.925,0.024654,0.0301
0.28,0,0.556862745,3.444,2.707,0.024654,0.0245
0.254,0,0.552941176,3.444,2.785,0.024654,0.0246
0.232,0,0.549019608,3.444,2.801,0.024654,0.0188
0.221,0,0.545098039,3.444,2.842,0.024654,0.0193
0.228,0,0.541176471,3.444,2.841,0.024654,0.0212
0.226,0,0.529411765,3.444,2.839,0.024654,0.0196
0.21,0,0.525490196,3.444,2.87,0.024654,0.0173
0.206,0,0.521568627,3.444,2.884,0.024654,0.0172
0.206,0,0.517647059,3.444,2.869,0.024654,0.0154
0.203,0,0.51372549,3.444,2.885,0.024654,0.016
0.199,0,0.501960784,3.444,2.94,0.024654,0.02
0.21,0,0.498039216,3.444,2.913,0.024654,0.02
0.214,0,0.494117647,3.444,2.913,0.024654,0.0211
0.206,0,0.490196078,3.444,2.967,0.024654,0.0251
0.219,0,0.48627451,3.444,2.958,0.024654,0.0287
0.234,0,0.474509804,3.444,2.924,0.024654,0.028
0.23,0,0.470588235,3.444,2.899,0.024654,0.0228
0.234,0,0.466666667,3.444,2.894,0.024654,0.0234
0.217,0,0.462745098,3.444,2.898,0.024654,0.0178
0.232,0,0.458823529,3.444,2.814,0.024654,0.0135
0.214,0,0.447058824,3.444,2.899,0.024654,0.0157
0.215,0,0.443137255,3.444,2.907,0.024654,0.0167
0.211,0,0.439215686,3.444,2.939,0.024654,0.0185
0.21,0,0.435294118,3.444,3.004,0.024654,0.0268
0.222,0,0.431372549,3.444,2.951,0.024654,0.023
0.243,0,0.419607843,3.444,2.861,0.024654,0.018
0.246,0,0.415686275,3.444,2.911,0.024654,0.0243
0.261,0,0.411764706,3.444,2.874,0.024654,0.0241
0.28,0,0.407843137,3.444,2.836,0.024654,0.0249
0.306,0,0.403921569,3.444,2.796,0.024654,0.0273
0.351,0,0.392156863,3.444,2.687,0.024654,0.0257
0.353,0,0.388235294,3.444,2.675,0.024654,0.0244
0.348,0,0.384313725,3.444,2.617,0.024654,0.0171
0.378,0,0.380392157,3.444,2.564,0.024654,0.0185
0.354,0,0.376470588,3.444,2.624,0.024654,0.0182
0.367,0,0.364705882,3.444,2.553,0.024654,0.0138
0.346,0,0.360784314,3.444,2.627,0.024654,0.0152
0.33,0,0.356862745,3.444,2.687,0.024654,0.0165
0.326,0,0.352941176,3.444,2.677,0.024654,0.0144
0.321,0,0.349019608,3.444,2.692,0.024654,0.0142
0.327,0,0.337254902,3.444,2.68,0.024654,0.0133
0.32,0,0.333333333,3.444,2.675,0.024654,0.0115
0.304,0,0.329411765,3.444,2.671,0.024654,0.0085
0.293,0,0.325490196,3.444,2.706,0.024654,0.0085
0.297,0,0.321568627,3.444,2.694,0.024654,0.0081
0.302,0,0.309803922,3.444,2.694,0.024654,0.0081
0.283,0,0.305882353,3.444,2.743,0.024654,0.0078
0.283,0,0.301960784,3.444,2.73,0.024654,0.0068
0.271,0,0.298039216,3.444,2.739,0.024654,0.0056
0.26,0,0.294117647,3.444,2.738,0.024654,0.0042
0.264,0,0.282352941,3.444,2.726,0.024654,0.0037
0.25,0,0.278431373,3.444,2.771,0.024654,0.0037
0.257,0,0.274509804,3.444,2.751,0.024654,0.0035
0.255,0,0.270588235,3.444,2.753,0.024654,0.0033
0.248,0,0.266666667,3.444,2.793,0.024654,0.0038
0.248,0,0.254901961,3.444,2.803,0.024654,0.0036
0.253,0,0.250980392,3.444,2.771,0.024654,0.0029
0.247,0,0.247058824,3.444,2.79,0.024654,0.0028
0.246,0,0.243137255,3.444,2.787,0.024654,0.0025
0.248,0,0.239215686,3.444,2.765,0.024654,0.002
0.243,0,0.22745098,3.444,2.79,0.024654,0.0019
0.236,0,0.223529412,3.444,2.81,0.024654,0.0018
0.229,0,0.219607843,3.444,2.829,0.024654,0.0017
0.25,0,0.215686275,3.444,2.852,0.024654,0.0035
0.26,0,0.2,3.444,2.852,0.024654,0.0035
0.263,0,0.196078431,3.444,2.852,0.024654,0.0035
0.257,0,0.192156863,3.444,2.848,0.024654,0.0028
0.262,0,0.188235294,3.444,2.843,0.024654,0.0028
0.266,0,0.184313725,3.444,2.863,0.024654,0.0035
0.266,0,0.17254902,3.444,2.863,0.024654,0.0028
0.269,0,0.168627451,3.444,2.86,0.024654,0.0027
0.267,0,0.164705882,3.444,2.86,0.024654,0.0024
0.271,0,0.160784314,3.444,2.831,0.024654,0.0018
0.281,0,0.156862745,3.444,2.812,0.024654,0.0017
0.28,0,0.145098039,3.444,2.833,0.024654,0.0016
0.273,0,0.141176471,3.444,2.852,0.024654,0.0015
0.279,0,0.137254902,3.444,2.849,0.024654,0.0015
0.291,0,0.133333333,3.444,2.838,0.024654,0.0016
0.319,0,0.129411765,3.444,2.768,0.024654,0.0013
0.33,0,0.117647059,3.444,2.78,0.024654,0.0013
0.317,0,0.11372549,3.444,2.802,0.024654,0.0011
0.32,0,0.109803922,3.444,2.792,0.024654,9.00E-04
0.325,0,0.105882353,3.444,2.801,0.024654,0.001
0.322,0,0.101960784,3.444,2.802,0.024654,8.00E-04
0.31,0,0.090196078,3.444,2.864,0.024654,8.00E-04
0.314,0,0.08627451,3.444,2.879,0.024654,9.00E-04
0.314,0,0.082352941,3.444,2.884,0.024654,8.00E-04
0.314,0,0.078431373,3.444,2.878,0.024654,6.00E-04
0.314,0,0.074509804,3.444,2.892,0.024654,6.00E-04
0.319,0,0.062745098,3.444,2.906,0.024654,4.00E-04
0.328,0,0.058823529,3.444,2.923,0.024654,5.00E-04
0.329,0,0.054901961,3.444,2.908,0.024654,3.00E-04
0.361,0,0.050980392,3.444,2.878,0.024654,3.00E-04
0.367,0,0.047058824,3.444,2.891,0.024654,3.00E-04
0.21,1,0.768627451,3.444,2.947,0.024654,0.4749
0.205,1,0.764705882,3.444,2.937,0.024654,0.4795
0.198,1,0.760784314,3.444,3,0.024654,0.4257
0.185,1,0.749019608,3.444,2.993,0.024654,0.4231
0.177,1,0.745098039,3.444,3.025,0.024654,0.3926
0.167,1,0.741176471,3.444,3.017,0.024654,0.393
0.165,1,0.737254902,3.444,3.01,0.024654,0.3973
0.158,1,0.733333333,3.444,3.005,0.024654,0.3975
0.164,1,0.721568627,3.444,2.979,0.024654,0.4232
0.157,1,0.717647059,3.444,2.988,0.024654,0.4121
0.16,1,0.71372549,3.444,2.981,0.024654,0.4197
0.165,1,0.709803922,3.444,3.002,0.024654,0.4046
0.16,1,0.705882353,3.444,3.009,0.024654,0.396
0.165,1,0.694117647,3.444,3.051,0.024654,0.3649
0.17,1,0.690196078,3.444,3.058,0.024654,0.3625
0.168,1,0.682352941,3.444,3.081,0.024654,0.3434
0.173,1,0.678431373,3.444,3.068,0.024654,0.3562
0.187,1,0.666666667,3.444,3.05,0.024654,0.3791
0.188,1,0.662745098,3.444,3.062,0.024654,0.3705
0.19,1,0.658823529,3.444,3.033,0.024654,0.3942
0.19,1,0.654901961,3.444,3.057,0.024654,0.3757
0.185,1,0.650980392,3.444,3.061,0.024654,0.3692
0.181,1,0.639215686,3.444,3.08,0.024654,0.3517
0.18,1,0.635294118,3.444,3.076,0.024654,0.3543
0.177,1,0.631372549,3.444,3.046,0.024654,0.3761
0.181,1,0.62745098,3.444,3.037,0.024654,0.3852
0.163,1,0.623529412,3.444,3.042,0.024654,0.3718
0.172,1,0.611764706,3.444,3.058,0.024654,0.3634
0.171,1,0.607843137,3.444,3.007,0.024654,0.4053
0.165,1,0.603921569,3.444,3.006,0.024654,0.4033
0.201,1,0.6,3.444,2.925,0.024654,0.4882
0.465,1,0.556862745,3.444,2.707,0.024654,0.793
0.303,1,0.552941176,3.444,2.785,0.024654,0.6504
0.302,1,0.549019608,3.444,2.801,0.024654,0.6363
0.289,1,0.545098039,3.444,2.842,0.024654,0.5965
0.304,1,0.541176471,3.444,2.841,0.024654,0.6046
0.287,1,0.529411765,3.444,2.839,0.024654,0.5977
0.28,1,0.525490196,3.444,2.87,0.024654,0.5689
0.27,1,0.521568627,3.444,2.884,0.024654,0.5527
